hgnc_id	symbol	name	family_id	parent_fam_id
HGNC:15319	OR9G1	olfactory receptor family 9 subfamily G member 1	156	141
HGNC:15320	OR9G2P	olfactory receptor family 9 subfamily G member 2 pseudogene	156	141
HGNC:15321	OR9G3P	olfactory receptor family 9 subfamily G member 3 pseudogene	156	141
HGNC:15322	OR9G4	olfactory receptor family 9 subfamily G member 4	156	141
HGNC:31940	OR9G9	olfactory receptor family 9 subfamily G member 9	156	141
HGNC:14718	OR9I1	olfactory receptor family 9 subfamily I member 1	156	141
HGNC:15324	OR9I2P	olfactory receptor family 9 subfamily I member 2 pseudogene	156	141
HGNC:15325	OR9I3P	olfactory receptor family 9 subfamily I member 3 pseudogene	156	141
HGNC:15338	OR9K1P	olfactory receptor family 9 subfamily K member 1 pseudogene	156	141
HGNC:15339	OR9K2	olfactory receptor family 9 subfamily K member 2	156	141
HGNC:14761	OR9L1P	olfactory receptor family 9 subfamily L member 1 pseudogene	156	141
HGNC:15327	OR9M1P	olfactory receptor family 9 subfamily M member 1, pseudogene	156	141
HGNC:15096	OR9N1P	olfactory receptor family 9 subfamily N member 1 pseudogene	156	141
HGNC:15097	OR9P1P	olfactory receptor family 9 subfamily P member 1 pseudogene	156	141
HGNC:14724	OR9Q1	olfactory receptor family 9 subfamily Q member 1	156	141
HGNC:15328	OR9Q2	olfactory receptor family 9 subfamily Q member 2	156	141
HGNC:15340	OR9R1P	olfactory receptor family 9 subfamily R member 1 pseudogene	156	141
HGNC:31288	OR9S24P	olfactory receptor family 9 subfamily S member 24 pseudogene	156	141
HGNC:1066	BMI1	BMI1 proto-oncogene, polycomb ring finger	61	NA
HGNC:17615	PCGF1	polycomb group ring finger 1	61	NA
HGNC:12929	PCGF2	polycomb group ring finger 2	61	NA
HGNC:10066	PCGF3	polycomb group ring finger 3	61	NA
HGNC:28264	PCGF5	polycomb group ring finger 5	61	NA
HGNC:21156	PCGF6	polycomb group ring finger 6	61	NA
HGNC:30341	PCGF7P	polycomb group ring finger 7 pseudogene	61	NA
HGNC:1955	CHRNA1	cholinergic receptor nicotinic alpha 1 subunit	173	175
HGNC:1955	CHRNA1	cholinergic receptor nicotinic alpha 1 subunit	173	161
HGNC:13800	CHRNA10	cholinergic receptor nicotinic alpha 10 subunit	173	175
HGNC:13800	CHRNA10	cholinergic receptor nicotinic alpha 10 subunit	173	161
HGNC:1956	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit	173	175
HGNC:1956	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit	173	161
HGNC:1957	CHRNA3	cholinergic receptor nicotinic alpha 3 subunit	173	175
HGNC:1957	CHRNA3	cholinergic receptor nicotinic alpha 3 subunit	173	161
HGNC:1958	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit	173	175
HGNC:1958	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit	173	161
HGNC:1959	CHRNA5	cholinergic receptor nicotinic alpha 5 subunit	173	175
HGNC:1959	CHRNA5	cholinergic receptor nicotinic alpha 5 subunit	173	161
HGNC:15963	CHRNA6	cholinergic receptor nicotinic alpha 6 subunit	173	175
HGNC:15963	CHRNA6	cholinergic receptor nicotinic alpha 6 subunit	173	161
HGNC:1960	CHRNA7	cholinergic receptor nicotinic alpha 7 subunit	173	175
HGNC:1960	CHRNA7	cholinergic receptor nicotinic alpha 7 subunit	173	161
HGNC:14079	CHRNA9	cholinergic receptor nicotinic alpha 9 subunit	173	175
HGNC:14079	CHRNA9	cholinergic receptor nicotinic alpha 9 subunit	173	161
HGNC:1961	CHRNB1	cholinergic receptor nicotinic beta 1 subunit	173	175
HGNC:1961	CHRNB1	cholinergic receptor nicotinic beta 1 subunit	173	161
HGNC:1962	CHRNB2	cholinergic receptor nicotinic beta 2 subunit	173	175
HGNC:1962	CHRNB2	cholinergic receptor nicotinic beta 2 subunit	173	161
HGNC:1963	CHRNB3	cholinergic receptor nicotinic beta 3 subunit	173	175
HGNC:1963	CHRNB3	cholinergic receptor nicotinic beta 3 subunit	173	161
HGNC:1964	CHRNB4	cholinergic receptor nicotinic beta 4 subunit	173	175
HGNC:1964	CHRNB4	cholinergic receptor nicotinic beta 4 subunit	173	161
HGNC:1965	CHRND	cholinergic receptor nicotinic delta subunit	173	175
HGNC:1965	CHRND	cholinergic receptor nicotinic delta subunit	173	161
HGNC:1966	CHRNE	cholinergic receptor nicotinic epsilon subunit	173	175
HGNC:1966	CHRNE	cholinergic receptor nicotinic epsilon subunit	173	161
HGNC:1967	CHRNG	cholinergic receptor nicotinic gamma subunit	173	175
HGNC:1967	CHRNG	cholinergic receptor nicotinic gamma subunit	173	161
HGNC:5865	IGLJ3	immunoglobulin lambda joining 3	353	888
HGNC:5866	IGLJ4	immunoglobulin lambda joining 4 (non-functional)	353	888
HGNC:5867	IGLJ5	immunoglobulin lambda joining 5 (non-functional)	353	888
HGNC:5868	IGLJ6	immunoglobulin lambda joining 6	353	888
HGNC:5869	IGLJ7	immunoglobulin lambda joining 7	353	888
HGNC:5876	IGLV1-36	immunoglobulin lambda variable 1-36	353	888
HGNC:5877	IGLV1-40	immunoglobulin lambda variable 1-40	353	888
HGNC:5878	IGLV1-41	immunoglobulin lambda variable 1-41 (pseudogene)	353	888
HGNC:5879	IGLV1-44	immunoglobulin lambda variable 1-44	353	888
HGNC:5880	IGLV1-47	immunoglobulin lambda variable 1-47	353	888
HGNC:1950	CHRM1	cholinergic receptor muscarinic 1	180	175
HGNC:1950	CHRM1	cholinergic receptor muscarinic 1	180	168
HGNC:1951	CHRM2	cholinergic receptor muscarinic 2	180	175
HGNC:1951	CHRM2	cholinergic receptor muscarinic 2	180	168
HGNC:1952	CHRM3	cholinergic receptor muscarinic 3	180	175
HGNC:1952	CHRM3	cholinergic receptor muscarinic 3	180	168
HGNC:1953	CHRM4	cholinergic receptor muscarinic 4	180	175
HGNC:1953	CHRM4	cholinergic receptor muscarinic 4	180	168
HGNC:1954	CHRM5	cholinergic receptor muscarinic 5	180	175
HGNC:1954	CHRM5	cholinergic receptor muscarinic 5	180	168
HGNC:2159	CNR1	cannabinoid receptor 1	202	201
HGNC:2160	CNR2	cannabinoid receptor 2	202	201
HGNC:7463	MTNR1A	melatonin receptor 1A	209	140
HGNC:7464	MTNR1B	melatonin receptor 1B	209	140
HGNC:19718	RXFP1	relaxin family peptide receptor 1	217	140
HGNC:17318	RXFP2	relaxin family peptide receptor 2	217	140
HGNC:24883	RXFP3	relaxin family peptide receptor 3	217	140
HGNC:14666	RXFP4	relaxin family peptide/INSL5 receptor 4	217	140
HGNC:1029	BDKRB1	bradykinin receptor B1	223	220
HGNC:1030	BDKRB2	bradykinin receptor B2	223	220
HGNC:4848	HCRTR1	hypocretin receptor 1	228	220
HGNC:4849	HCRTR2	hypocretin receptor 2	228	220
HGNC:5881	IGLV1-50	immunoglobulin lambda variable 1-50 (non-functional)	353	888
HGNC:5882	IGLV1-51	immunoglobulin lambda variable 1-51	353	888
HGNC:17425	NPFFR1	neuropeptide FF receptor 1	240	220
HGNC:4525	NPFFR2	neuropeptide FF receptor 2	240	220
HGNC:7956	NPY1R	neuropeptide Y receptor Y1	243	220
HGNC:7957	NPY2R	neuropeptide Y receptor Y2	243	220
HGNC:9329	NPY4R	neuropeptide Y receptor Y4	243	220
HGNC:7958	NPY5R	neuropeptide Y receptor Y5	243	220
HGNC:7959	NPY6RP	neuropeptide Y receptor Y6, pseudogene	243	220
HGNC:2148	CNGA1	cyclic nucleotide gated channel subunit alpha 1	250	178
HGNC:2149	CNGA2	cyclic nucleotide gated channel subunit alpha 2	250	178
HGNC:2150	CNGA3	cyclic nucleotide gated channel subunit alpha 3	250	178
HGNC:2152	CNGA4	cyclic nucleotide gated channel subunit alpha 4	250	178
HGNC:2151	CNGB1	cyclic nucleotide gated channel subunit beta 1	250	178
HGNC:2153	CNGB3	cyclic nucleotide gated channel subunit beta 3	250	178
HGNC:4845	HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1	250	178
HGNC:4846	HCN2	hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2	250	178
HGNC:19183	HCN3	hyperpolarization activated cyclic nucleotide gated potassium channel 3	250	178
HGNC:16882	HCN4	hyperpolarization activated cyclic nucleotide gated potassium channel 4	250	178
HGNC:6196	JARID2	jumonji and AT-rich interaction domain containing 2	1368	NA
HGNC:19355	JMJD6	jumonji domain containing 6, arginine demethylase and lysine hydroxylase	1368	NA
HGNC:34397	JMJD7	jumonji domain containing 7	1368	NA
HGNC:20968	RIOX1	ribosomal oxygenase 1	1368	NA
HGNC:19441	RIOX2	ribosomal oxygenase 2	1368	NA
HGNC:11330	SSTR1	somatostatin receptor 1	257	220
HGNC:11331	SSTR2	somatostatin receptor 2	257	220
HGNC:11332	SSTR3	somatostatin receptor 3	257	220
HGNC:11333	SSTR4	somatostatin receptor 4	257	220
HGNC:11334	SSTR5	somatostatin receptor 5	257	220
HGNC:16389	HSPBAP1	HSPB1 associated protein 1	1368	NA
HGNC:9337	PRB1	proline rich protein BstNI subfamily 1	972	NA
HGNC:9338	PRB2	proline rich protein BstNI subfamily 2	972	NA
HGNC:9339	PRB3	proline rich protein BstNI subfamily 3	972	NA
HGNC:9340	PRB4	proline rich protein BstNI subfamily 4	972	NA
HGNC:9366	PRH1	proline rich protein HaeIII subfamily 1	972	NA
HGNC:9367	PRH2	proline rich protein HaeIII subfamily 2	972	NA
HGNC:3434	ERCC2	ERCC excision repair 2, TFIIH core complex helicase subunit	1125	1269
HGNC:3435	ERCC3	ERCC excision repair 3, TFIIH core complex helicase subunit	1125	1269
HGNC:3436	ERCC4	ERCC excision repair 4, endonuclease catalytic subunit	1125	1269
HGNC:3437	ERCC5	ERCC excision repair 5, endonuclease	1125	1269
HGNC:9181	POLH	DNA polymerase eta	1125	1269
HGNC:12814	XPA	XPA, DNA damage recognition and repair factor	1125	1269
HGNC:12816	XPC	XPC complex subunit, DNA damage recognition and repair factor	1125	1269
HGNC:2718	DDB2	damage specific DNA binding protein 2	1125	1269
HGNC:32801	MIR548D1	microRNA 548d-1	1806	476
HGNC:32802	MIR548D2	microRNA 548d-2	1806	476
HGNC:35275	MIR548E	microRNA 548e	1806	476
HGNC:35305	MIR548F1	microRNA 548f-1	1806	476
HGNC:35306	MIR548F2	microRNA 548f-2	1806	476
HGNC:35307	MIR548F3	microRNA 548f-3	1806	476
HGNC:35308	MIR548F4	microRNA 548f-4	1806	476
HGNC:35309	MIR548F5	microRNA 548f-5	1806	476
HGNC:35326	MIR548G	microRNA 548g	1806	476
HGNC:35342	MIR548H1	microRNA 548h-1	1806	476
HGNC:35343	MIR548H2	microRNA 548h-2	1806	476
HGNC:35344	MIR548H3	microRNA 548h-3	1806	476
HGNC:35345	MIR548H4	microRNA 548h-4	1806	476
HGNC:41768	MIR548H5	microRNA 548h-5	1806	476
HGNC:35352	MIR548I1	microRNA 548i-1	1806	476
HGNC:35353	MIR548I2	microRNA 548i-2	1806	476
HGNC:35354	MIR548I3	microRNA 548i-3	1806	476
HGNC:35355	MIR548I4	microRNA 548i-4	1806	476
HGNC:35276	MIR548J	microRNA 548j	1806	476
HGNC:35285	MIR548K	microRNA 548k	1806	476
HGNC:35331	MIR548M	microRNA 548m	1806	476
HGNC:35330	MIR548N	microRNA 548n	1806	476
HGNC:41882	MIR548O2	microRNA 548o-2	1806	476
HGNC:35351	MIR548P	microRNA 548p	1806	476
HGNC:37312	MIR548Q	microRNA 548q	1806	476
HGNC:38354	MIR548S	microRNA 548s	1806	476
HGNC:38298	MIR548T	microRNA 548t	1806	476
HGNC:38316	MIR548U	microRNA 548u	1806	476
HGNC:38302	MIR548V	microRNA 548v	1806	476
HGNC:38255	MIR548W	microRNA 548w	1806	476
HGNC:38248	MIR548X	microRNA 548x	1806	476
HGNC:41734	MIR548X2	microRNA 548x-2	1806	476
HGNC:38980	MIR548Y	microRNA 548y	1806	476
HGNC:38929	MIR548Z	microRNA 548z	1806	476
HGNC:32826	MIR570	microRNA 570	1806	476
HGNC:32835	MIR579	microRNA 579	1806	476
HGNC:3381	EPB42	erythrocyte membrane protein band 4.2	773	NA
HGNC:3531	F13A1	coagulation factor XIII A chain	773	NA
HGNC:11777	TGM1	transglutaminase 1	773	NA
HGNC:11778	TGM2	transglutaminase 2	773	NA
HGNC:11779	TGM3	transglutaminase 3	773	NA
HGNC:11780	TGM4	transglutaminase 4	773	NA
HGNC:11781	TGM5	transglutaminase 5	773	NA
HGNC:16255	TGM6	transglutaminase 6	773	NA
HGNC:30790	TGM7	transglutaminase 7	773	NA
HGNC:18275	ABTB1	ankyrin repeat and BTB domain containing 1	861	NA
HGNC:23842	ABTB2	ankyrin repeat and BTB domain containing 2	861	NA
HGNC:20763	ANKFY1	ankyrin repeat and FYVE domain containing 1	861	NA
HGNC:935	BACH1	BACH transcriptional regulator 1	861	NA
HGNC:14078	BACH2	BACH transcriptional regulator 2	861	NA
HGNC:1001	BCL6	BCL6 transcription repressor	861	NA
HGNC:1002	BCL6B	BCL6B transcription repressor	861	NA
HGNC:1120	BTBD1	BTB domain containing 1	861	NA
HGNC:21445	BTBD10	BTB domain containing 10	861	NA
HGNC:23844	ABTB3	ankyrin repeat and BTB domain containing 3	861	NA
HGNC:26340	BTBD16	BTB domain containing 16	861	NA
HGNC:33758	BTBD17	BTB domain containing 17	861	NA
HGNC:37214	BTBD18	BTB domain containing 18	861	NA
HGNC:27145	BTBD19	BTB domain containing 19	861	NA
HGNC:15504	BTBD2	BTB domain containing 2	861	NA
HGNC:15854	BTBD3	BTB domain containing 3	861	NA
HGNC:19897	BTBD6	BTB domain containing 6	861	NA
HGNC:18269	BTBD7	BTB domain containing 7	861	NA
HGNC:21019	BTBD8	BTB domain containing 8	861	NA
HGNC:21228	BTBD9	BTB domain containing 9	861	NA
HGNC:1568	CCIN	calicin	861	NA
HGNC:3345	ENC1	ectodermal-neural cortex 1	861	NA
HGNC:4137	GAN	gigaxonin	861	NA
HGNC:23843	GMCL1	germ cell-less 1, spermatogenesis associated	861	NA
HGNC:15808	GZF1	GDNF inducible zinc finger protein 1	861	NA
HGNC:4909	HIC1	HIC ZBTB transcriptional repressor 1	861	NA
HGNC:18595	HIC2	HIC ZBTB transcriptional repressor 2	861	NA
HGNC:17853	IBTK	inhibitor of Bruton tyrosine kinase	861	NA
HGNC:6108	IPP	intracisternal A particle-promoted polypeptide	861	NA
HGNC:16951	IVNS1ABP	influenza virus NS1A binding protein	861	NA
HGNC:29104	KBTBD11	kelch repeat and BTB domain containing 11	861	NA
HGNC:25731	KBTBD12	kelch repeat and BTB domain containing 12	861	NA
HGNC:37227	KBTBD13	kelch repeat and BTB domain containing 13	861	NA
HGNC:21751	KBTBD2	kelch repeat and BTB domain containing 2	861	NA
HGNC:22934	KBTBD3	kelch repeat and BTB domain containing 3	861	NA
HGNC:23761	KBTBD4	kelch repeat and BTB domain containing 4	861	NA
HGNC:25340	KBTBD6	kelch repeat and BTB domain containing 6	861	NA
HGNC:25266	KBTBD7	kelch repeat and BTB domain containing 7	861	NA
HGNC:30691	KBTBD8	kelch repeat and BTB domain containing 8	861	NA
HGNC:23236	KCTD10	potassium channel tetramerization domain containing 10	861	NA
HGNC:22401	KCTD9	potassium channel tetramerization domain containing 9	861	NA
HGNC:23177	KEAP1	kelch like ECH associated protein 1	861	NA
HGNC:6352	KLHL1	kelch like family member 1	861	NA
HGNC:18829	KLHL10	kelch like family member 10	861	NA
HGNC:19008	KLHL11	kelch like family member 11	861	NA
HGNC:19360	KLHL12	kelch like family member 12	861	NA
HGNC:22931	KLHL13	kelch like family member 13	861	NA
HGNC:29266	KLHL14	kelch like family member 14	861	NA
HGNC:29347	KLHL15	kelch like family member 15	861	NA
HGNC:24023	KLHL17	kelch like family member 17	861	NA
HGNC:29120	KLHL18	kelch like family member 18	861	NA
HGNC:6353	KLHL2	kelch like family member 2	861	NA
HGNC:25056	KLHL20	kelch like family member 20	861	NA
HGNC:29041	KLHL21	kelch like family member 21	861	NA
HGNC:25888	KLHL22	kelch like family member 22	861	NA
HGNC:27506	KLHL23	kelch like family member 23	861	NA
HGNC:25947	KLHL24	kelch like family member 24	861	NA
HGNC:8318	OR52A1	olfactory receptor family 52 subfamily A member 1	165	141
HGNC:19579	OR52A4P	olfactory receptor family 52 subfamily A member 4 pseudogene	165	141
HGNC:19580	OR52A5	olfactory receptor family 52 subfamily A member 5	165	141
HGNC:15206	OR52B1P	olfactory receptor family 52 subfamily B member 1 pseudogene	165	141
HGNC:15207	OR52B2	olfactory receptor family 52 subfamily B member 2	165	141
HGNC:15208	OR52B3P	olfactory receptor family 52 subfamily B member 3 pseudogene	165	141
HGNC:15209	OR52B4	olfactory receptor family 52 subfamily B member 4	165	141
HGNC:15210	OR52B5P	olfactory receptor family 52 subfamily B member 5 pseudogene	165	141
HGNC:15211	OR52B6	olfactory receptor family 52 subfamily B member 6	165	141
HGNC:15212	OR52D1	olfactory receptor family 52 subfamily D member 1	165	141
HGNC:14766	OR52E1	olfactory receptor family 52 subfamily E member 1 (gene/pseudogene)	165	141
HGNC:14769	OR52E2	olfactory receptor family 52 subfamily E member 2	165	141
HGNC:14793	OR52E3P	olfactory receptor family 52 subfamily E member 3 pseudogene	165	141
HGNC:15213	OR52E4	olfactory receptor family 52 subfamily E member 4	165	141
HGNC:15214	OR52E5	olfactory receptor family 52 subfamily E member 5	165	141
HGNC:15215	OR52E6	olfactory receptor family 52 subfamily E member 6	165	141
HGNC:15216	OR52E7P	olfactory receptor family 52 subfamily E member 7 pseudogene	165	141
HGNC:15217	OR52E8	olfactory receptor family 52 subfamily E member 8	165	141
HGNC:15218	OR52H1	olfactory receptor family 52 subfamily H member 1	165	141
HGNC:15219	OR52H2P	olfactory receptor family 52 subfamily H member 2 pseudogene	165	141
HGNC:15220	OR52I1	olfactory receptor family 52 subfamily I member 1	165	141
HGNC:15221	OR52I2	olfactory receptor family 52 subfamily I member 2	165	141
HGNC:14760	OR52J1P	olfactory receptor family 52 subfamily J member 1 pseudogene	165	141
HGNC:14797	OR52J2P	olfactory receptor family 52 subfamily J member 2 pseudogene	165	141
HGNC:14799	OR52J3	olfactory receptor family 52 subfamily J member 3	165	141
HGNC:15222	OR52K1	olfactory receptor family 52 subfamily K member 1	165	141
HGNC:15223	OR52K2	olfactory receptor family 52 subfamily K member 2	165	141
HGNC:15224	OR52K3P	olfactory receptor family 52 subfamily K member 3 pseudogene	165	141
HGNC:14785	OR52L1	olfactory receptor family 52 subfamily L member 1	165	141
HGNC:14788	OR52L2P	olfactory receptor family 52 subfamily L member 2 pseudogene	165	141
HGNC:15225	OR52M1	olfactory receptor family 52 subfamily M member 1	165	141
HGNC:15226	OR52M2P	olfactory receptor family 52 subfamily M member 2 pseudogene	165	141
HGNC:14853	OR52N1	olfactory receptor family 52 subfamily N member 1	165	141
HGNC:15228	OR52N2	olfactory receptor family 52 subfamily N member 2	165	141
HGNC:15229	OR52N3P	olfactory receptor family 52 subfamily N member 3 pseudogene	165	141
HGNC:15230	OR52N4	olfactory receptor family 52 subfamily N member 4	165	141
HGNC:15231	OR52N5	olfactory receptor family 52 subfamily N member 5	165	141
HGNC:15232	OR52P1	olfactory receptor family 52 subfamily P member 1 (gene/pseudogene)	165	141
HGNC:15233	OR52P2P	olfactory receptor family 52 subfamily P member 2 pseudogene	165	141
HGNC:15234	OR52Q1P	olfactory receptor family 52 subfamily Q member 1 pseudogene	165	141
HGNC:15235	OR52R1	olfactory receptor family 52 subfamily R member 1	165	141
HGNC:14805	OR52S1P	olfactory receptor family 52 subfamily S member 1 pseudogene	165	141
HGNC:15236	OR52T1P	olfactory receptor family 52 subfamily T member 1 pseudogene	165	141
HGNC:15237	OR52U1P	olfactory receptor family 52 subfamily U member 1 pseudogene	165	141
HGNC:15238	OR52V1P	olfactory receptor family 52 subfamily V member 1 pseudogene	165	141
HGNC:15239	OR52W1	olfactory receptor family 52 subfamily W member 1	165	141
HGNC:14790	OR52X1P	olfactory receptor family 52 subfamily X member 1 pseudogene	165	141
HGNC:15240	OR52Y1P	olfactory receptor family 52 subfamily Y member 1 pseudogene	165	141
HGNC:19596	OR52Z1	olfactory receptor family 52 subfamily Z member 1 (gene/pseudogene)	165	141
HGNC:5297	HTR3A	5-hydroxytryptamine receptor 3A	172	171
HGNC:5297	HTR3A	5-hydroxytryptamine receptor 3A	172	161
HGNC:5298	HTR3B	5-hydroxytryptamine receptor 3B	172	171
HGNC:5298	HTR3B	5-hydroxytryptamine receptor 3B	172	161
HGNC:24003	HTR3C	5-hydroxytryptamine receptor 3C	172	171
HGNC:24003	HTR3C	5-hydroxytryptamine receptor 3C	172	161
HGNC:24004	HTR3D	5-hydroxytryptamine receptor 3D	172	171
HGNC:24004	HTR3D	5-hydroxytryptamine receptor 3D	172	161
HGNC:24005	HTR3E	5-hydroxytryptamine receptor 3E	172	171
HGNC:24005	HTR3E	5-hydroxytryptamine receptor 3E	172	161
HGNC:5883	IGLV1-62	immunoglobulin lambda variable 1-62 (pseudogene)	353	888
HGNC:5884	IGLV10-54	immunoglobulin lambda variable 10-54	353	888
HGNC:5885	IGLV10-67	immunoglobulin lambda variable 10-67 (pseudogene)	353	888
HGNC:5886	IGLV11-55	immunoglobulin lambda variable 11-55 (non-functional)	353	888
HGNC:5887	IGLV2-11	immunoglobulin lambda variable 2-11	353	888
HGNC:5888	IGLV2-14	immunoglobulin lambda variable 2-14	353	888
HGNC:5889	IGLV2-18	immunoglobulin lambda variable 2-18	353	888
HGNC:25732	KLHL25	kelch like family member 25	861	NA
HGNC:25623	KLHL26	kelch like family member 26	861	NA
HGNC:19741	KLHL28	kelch like family member 28	861	NA
HGNC:29404	KLHL29	kelch like family member 29	861	NA
HGNC:6354	KLHL3	kelch like family member 3	861	NA
HGNC:24770	KLHL30	kelch like family member 30	861	NA
HGNC:262	ADORA1	adenosine A1 receptor	211	210
HGNC:263	ADORA2A	adenosine A2a receptor	211	210
HGNC:264	ADORA2B	adenosine A2b receptor	211	210
HGNC:268	ADORA3	adenosine A3 receptor	211	210
HGNC:8743	PCSK1	proprotein convertase subtilisin/kexin type 1	973	NA
HGNC:8744	PCSK2	proprotein convertase subtilisin/kexin type 2	973	NA
HGNC:1570	CCKAR	cholecystokinin A receptor	224	220
HGNC:1571	CCKBR	cholecystokinin B receptor	224	220
HGNC:4479	MCHR1	melanin concentrating hormone receptor 1	235	220
HGNC:20867	MCHR2	melanin concentrating hormone receptor 2	235	220
HGNC:21353	KLHL31	kelch like family member 31	861	NA
HGNC:21221	KLHL32	kelch like family member 32	861	NA
HGNC:400	ALCAM	activated leukocyte cell adhesion molecule	1410	NA
HGNC:6722	BCAM	basal cell adhesion molecule (Lutheran blood group)	1410	NA
HGNC:17173	BOC	BOC cell adhesion associated, oncogene regulated	1410	NA
HGNC:1639	CD2	CD2 molecule	1410	NA
HGNC:18171	CD244	CD244 molecule	1410	NA
HGNC:1653	CD28	CD28 molecule	1410	NA
HGNC:1682	CD47	CD47 molecule	1410	NA
HGNC:1688	CD58	CD58 molecule	1410	NA
HGNC:1704	CD84	CD84 molecule	1410	NA
HGNC:16892	CD96	CD96 molecule	1410	NA
HGNC:1939	CHL1	cell adhesion molecule L1 like	1410	NA
HGNC:3039	DSCAM	DS cell adhesion molecule	1410	NA
HGNC:14656	DSCAML1	DS cell adhesion molecule like 1	1410	NA
HGNC:14685	F11R	F11 receptor	1410	NA
HGNC:3693	FGFRL1	fibroblast growth factor receptor like 1	1410	NA
HGNC:14388	GP6	glycoprotein VI platelet	1410	NA
HGNC:26361	HEPACAM	hepatic and glial cell adhesion molecule	1410	NA
HGNC:11284	SRD5A1	steroid 5 alpha-reductase 1	1967	NA
HGNC:11285	SRD5A2	steroid 5 alpha-reductase 2	1967	NA
HGNC:25812	SRD5A3	steroid 5 alpha-reductase 3	1967	NA
HGNC:4551	TECR	trans-2,3-enoyl-CoA reductase	1967	NA
HGNC:27365	TECRL	trans-2,3-enoyl-CoA reductase like	1967	NA
HGNC:5344	ICAM1	intercellular adhesion molecule 1	1410	NA
HGNC:5345	ICAM2	intercellular adhesion molecule 2	1410	NA
HGNC:5346	ICAM3	intercellular adhesion molecule 3	1410	NA
HGNC:5347	ICAM4	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)	1410	NA
HGNC:5348	ICAM5	intercellular adhesion molecule 5	1410	NA
HGNC:5952	IGSF5	immunoglobulin superfamily member 5	1410	NA
HGNC:28539	IZUMO1	izumo sperm-oocyte fusion 1	1410	NA
